X1,X2,Preference,Pair
"[2.42686254107106 0.144563604623555 0.483085035521455 0.249294353873893
 0.363045951 7.47800909897026 0.0264940011698923 0.0841455821634411 0.8644
 0.7834]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"194.jpg,16.jpg"
"[2.42686254107106 0.144563604623555 0.483085035521455 0.249294353873893
 0.363045951 7.47800909897026 0.0264940011698923 0.0841455821634411 0.8644
 0.7834]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"194.jpg,213.jpg"
"[2.42686254107106 0.144563604623555 0.483085035521455 0.249294353873893
 0.363045951 7.47800909897026 0.0264940011698923 0.0841455821634411 0.8644
 0.7834]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",1.0,"194.jpg,127.jpg"
"[0.927062961166343 0.201929658487383 0.632422180724142 0.165716031188219
 0.053409938 7.20980422145809 0.0147697654847397 0.14045210951526 0.9127
 0.9577]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"195.jpg,116.jpg"
"[0.927062961166343 0.201929658487383 0.632422180724142 0.165716031188219
 0.053409938 7.20980422145809 0.0147697654847397 0.14045210951526 0.9127
 0.9577]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",-1.0,"195.jpg,16.jpg"
"[0.927062961166343 0.201929658487383 0.632422180724142 0.165716031188219
 0.053409938 7.20980422145809 0.0147697654847397 0.14045210951526 0.9127
 0.9577]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"195.jpg,213.jpg"
"[0.927062961166343 0.201929658487383 0.632422180724142 0.165716031188219
 0.053409938 7.20980422145809 0.0147697654847397 0.14045210951526 0.9127
 0.9577]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"195.jpg,127.jpg"
"[1.14094897357476 0.116173751970257 0.441154554738562 0.227289100541526
 0.389366032 7.45356932175101 0.015246767529708 0.114432399136959 0.8836
 0.9149]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"196.jpg,116.jpg"
"[1.14094897357476 0.116173751970257 0.441154554738562 0.227289100541526
 0.389366032 7.45356932175101 0.015246767529708 0.114432399136959 0.8836
 0.9149]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"196.jpg,16.jpg"
"[1.14094897357476 0.116173751970257 0.441154554738562 0.227289100541526
 0.389366032 7.45356932175101 0.015246767529708 0.114432399136959 0.8836
 0.9149]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"196.jpg,213.jpg"
"[1.14094897357476 0.116173751970257 0.441154554738562 0.227289100541526
 0.389366032 7.45356932175101 0.015246767529708 0.114432399136959 0.8836
 0.9149]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"196.jpg,127.jpg"
"[0.248051836591631 0.222779736929262 0.465010863195853 0.245225377951021
 -0.659826493 7.56716089896717 0.0332185735763473 0.114834551423653 0.7683
 0.7879]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"197.jpg,116.jpg"
"[0.248051836591631 0.222779736929262 0.465010863195853 0.245225377951021
 -0.659826493 7.56716089896717 0.0332185735763473 0.114834551423653 0.7683
 0.7879]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"197.jpg,16.jpg"
"[0.248051836591631 0.222779736929262 0.465010863195853 0.245225377951021
 -0.659826493 7.56716089896717 0.0332185735763473 0.114834551423653 0.7683
 0.7879]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"197.jpg,213.jpg"
"[0.248051836591631 0.222779736929262 0.465010863195853 0.245225377951021
 -0.659826493 7.56716089896717 0.0332185735763473 0.114834551423653 0.7683
 0.7879]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"197.jpg,127.jpg"
"[1.4554607513583 0.163469841957633 0.412060071301248 0.272492372161138
 -0.1480054 7.07773553902764 0.027604891412632 0.107928441920701 0.7888
 0.797]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"198.jpg,116.jpg"
"[1.4554607513583 0.163469841957633 0.412060071301248 0.272492372161138
 -0.1480054 7.07773553902764 0.027604891412632 0.107928441920701 0.7888
 0.797]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"198.jpg,16.jpg"
"[1.4554607513583 0.163469841957633 0.412060071301248 0.272492372161138
 -0.1480054 7.07773553902764 0.027604891412632 0.107928441920701 0.7888
 0.797]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"198.jpg,213.jpg"
"[1.4554607513583 0.163469841957633 0.412060071301248 0.272492372161138
 -0.1480054 7.07773553902764 0.027604891412632 0.107928441920701 0.7888
 0.797]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"198.jpg,127.jpg"
"[0.728430751087763 0.162206903825979 0.46458846263143 0.245023524036252
 -0.447715101 7.49094346480704 0.0235409499433614 0.135911133389972 0.8388
 0.9033]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"199.jpg,116.jpg"
"[0.728430751087763 0.162206903825979 0.46458846263143 0.245023524036252
 -0.447715101 7.49094346480704 0.0235409499433614 0.135911133389972 0.8388
 0.9033]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"199.jpg,16.jpg"
"[0.728430751087763 0.162206903825979 0.46458846263143 0.245023524036252
 -0.447715101 7.49094346480704 0.0235409499433614 0.135911133389972 0.8388
 0.9033]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"199.jpg,213.jpg"
"[0.728430751087763 0.162206903825979 0.46458846263143 0.245023524036252
 -0.447715101 7.49094346480704 0.0235409499433614 0.135911133389972 0.8388
 0.9033]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"199.jpg,127.jpg"
"[0.604416540249553 0.130225689083812 0.62043610627683 0.231010075381864
 -0.23720474 7.4862994509825 0.017046875207128 0.0914333331262053 0.9534
 0.9157]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",1.0,"200.jpg,116.jpg"
"[0.604416540249553 0.130225689083812 0.62043610627683 0.231010075381864
 -0.23720474 7.4862994509825 0.017046875207128 0.0914333331262053 0.9534
 0.9157]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"200.jpg,16.jpg"
"[0.604416540249553 0.130225689083812 0.62043610627683 0.231010075381864
 -0.23720474 7.4862994509825 0.017046875207128 0.0914333331262053 0.9534
 0.9157]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",1.0,"200.jpg,213.jpg"
"[0.604416540249553 0.130225689083812 0.62043610627683 0.231010075381864
 -0.23720474 7.4862994509825 0.017046875207128 0.0914333331262053 0.9534
 0.9157]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",1.0,"200.jpg,127.jpg"
"[0.251501219042991 0.142635118460528 0.523786190304342 0.253338234868538
 -0.96854242 7.3365400507662 0.0252259332310614 0.0795428167689386 0.9008
 0.8624]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",1.0,"201.jpg,116.jpg"
"[0.251501219042991 0.142635118460528 0.523786190304342 0.253338234868538
 -0.96854242 7.3365400507662 0.0252259332310614 0.0795428167689386 0.9008
 0.8624]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"201.jpg,16.jpg"
"[0.251501219042991 0.142635118460528 0.523786190304342 0.253338234868538
 -0.96854242 7.3365400507662 0.0252259332310614 0.0795428167689386 0.9008
 0.8624]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",1.0,"201.jpg,213.jpg"
"[0.251501219042991 0.142635118460528 0.523786190304342 0.253338234868538
 -0.96854242 7.3365400507662 0.0252259332310614 0.0795428167689386 0.9008
 0.8624]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",1.0,"201.jpg,127.jpg"
"[0.272398056592774 0.182326051515958 0.782432186863815 0.166714171648456
 -0.52648283 6.87620847400279 0.0178291182708554 0.095897965062478 0.934
 0.9533]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"202.jpg,116.jpg"
"[0.272398056592774 0.182326051515958 0.782432186863815 0.166714171648456
 -0.52648283 6.87620847400279 0.0178291182708554 0.095897965062478 0.934
 0.9533]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"202.jpg,16.jpg"
"[0.272398056592774 0.182326051515958 0.782432186863815 0.166714171648456
 -0.52648283 6.87620847400279 0.0178291182708554 0.095897965062478 0.934
 0.9533]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"202.jpg,213.jpg"
"[0.272398056592774 0.182326051515958 0.782432186863815 0.166714171648456
 -0.52648283 6.87620847400279 0.0178291182708554 0.095897965062478 0.934
 0.9533]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",-1.0,"202.jpg,127.jpg"
"[1.18537544877479 0.168303925894639 0.403285685141109 0.259435567523872
 -0.007720762 7.19096068999699 0.0113483535421924 0.104217271457808 0.8664
 0.923]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",1.0,"203.jpg,116.jpg"
"[1.18537544877479 0.168303925894639 0.403285685141109 0.259435567523872
 -0.007720762 7.19096068999699 0.0113483535421924 0.104217271457808 0.8664
 0.923]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"203.jpg,16.jpg"
"[1.18537544877479 0.168303925894639 0.403285685141109 0.259435567523872
 -0.007720762 7.19096068999699 0.0113483535421924 0.104217271457808 0.8664
 0.923]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",1.0,"203.jpg,213.jpg"
"[1.18537544877479 0.168303925894639 0.403285685141109 0.259435567523872
 -0.007720762 7.19096068999699 0.0113483535421924 0.104217271457808 0.8664
 0.923]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",1.0,"203.jpg,127.jpg"
"[0.13996062877433 0.151673097303352 0.501857928516752 0.198190061754737
 -1.190122033 7.19988930972758 0.0164199198521716 0.131912371814495 0.8968
 0.9157]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",-1.0,"204.jpg,116.jpg"
"[0.13996062877433 0.151673097303352 0.501857928516752 0.198190061754737
 -1.190122033 7.19988930972758 0.0164199198521716 0.131912371814495 0.8968
 0.9157]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"204.jpg,16.jpg"
"[0.13996062877433 0.151673097303352 0.501857928516752 0.198190061754737
 -1.190122033 7.19988930972758 0.0164199198521716 0.131912371814495 0.8968
 0.9157]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",-1.0,"204.jpg,213.jpg"
"[0.13996062877433 0.151673097303352 0.501857928516752 0.198190061754737
 -1.190122033 7.19988930972758 0.0164199198521716 0.131912371814495 0.8968
 0.9157]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",1.0,"204.jpg,127.jpg"
"[0.227843230784221 0.152625595231498 0.648995867089349 0.206604611445685
 -1.401443873 7.18698997268856 0.0164179713754201 0.0865382786245799
 0.9016 0.965]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",1.0,"205.jpg,116.jpg"
"[0.227843230784221 0.152625595231498 0.648995867089349 0.206604611445685
 -1.401443873 7.18698997268856 0.0164179713754201 0.0865382786245799
 0.9016 0.965]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"205.jpg,16.jpg"
"[0.227843230784221 0.152625595231498 0.648995867089349 0.206604611445685
 -1.401443873 7.18698997268856 0.0164179713754201 0.0865382786245799
 0.9016 0.965]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",1.0,"205.jpg,213.jpg"
"[0.227843230784221 0.152625595231498 0.648995867089349 0.206604611445685
 -1.401443873 7.18698997268856 0.0164179713754201 0.0865382786245799
 0.9016 0.965]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",1.0,"205.jpg,127.jpg"
"[0.671752251763433 0.230052470736879 0.532504806312768 0.314704933108633
 0.010701363 6.84540293766961 0.0322360243102436 0.051918142356423 0.7538
 0.9133]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",1.0,"206.jpg,116.jpg"
"[0.671752251763433 0.230052470736879 0.532504806312768 0.314704933108633
 0.010701363 6.84540293766961 0.0322360243102436 0.051918142356423 0.7538
 0.9133]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"206.jpg,16.jpg"
"[0.671752251763433 0.230052470736879 0.532504806312768 0.314704933108633
 0.010701363 6.84540293766961 0.0322360243102436 0.051918142356423 0.7538
 0.9133]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",1.0,"206.jpg,213.jpg"
"[0.671752251763433 0.230052470736879 0.532504806312768 0.314704933108633
 0.010701363 6.84540293766961 0.0322360243102436 0.051918142356423 0.7538
 0.9133]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",1.0,"206.jpg,127.jpg"
"[0.862824608032331 0.21977688457626 0.536211613460811 0.255242589447852
 0.163363832 7.2735638641784 0.0197619903443801 0.0993463429889532 0.8275
 0.931]","[0.769839892322839 0.316532912947834 0.512238884125079 0.14942859314108
 -0.198293501 6.93659534744594 0.0193388809535848 0.0784632023797485
 0.8739 0.9201]",1.0,"207.jpg,116.jpg"
"[0.862824608032331 0.21977688457626 0.536211613460811 0.255242589447852
 0.163363832 7.2735638641784 0.0197619903443801 0.0993463429889532 0.8275
 0.931]","[1.16726744586257 0.179925837970603 0.516776990450359 0.265619610605008
 0.115205713 7.75635184174599 0.0327890207086524 0.0868630626246809 0.769
 0.8985]",1.0,"207.jpg,16.jpg"
"[0.862824608032331 0.21977688457626 0.536211613460811 0.255242589447852
 0.163363832 7.2735638641784 0.0197619903443801 0.0993463429889532 0.8275
 0.931]","[0.189372466130689 0.207217408006977 0.414637353721329 0.286069438466308
 -0.770859436 7.22628049966488 0.0204036462549587 0.081663020411708 0.7085
 0.7877]",1.0,"207.jpg,213.jpg"
"[0.862824608032331 0.21977688457626 0.536211613460811 0.255242589447852
 0.163363832 7.2735638641784 0.0197619903443801 0.0993463429889532 0.8275
 0.931]","[0.743392366411157 0.158134761831354 0.396734355317886 0.25913972090332
 -0.129243769 7.2635055732462 0.0363470266299115 0.0732383900367552 0.7672
 0.8773]",1.0,"207.jpg,127.jpg"
